date,state,active_cases,cured_discharged_migrated,deaths,total_confirmed_cases
2020-06-01 00:00:00,Cases being reassigned to states,5630,,,5630
2020-06-01 00:00:00,Total#,93322,"
	","
	","
	"
2020-06-01 00:00:00,,,,,
2020-06-01 00:00:00,,,,,
2020-06-01 00:00:00,,,,,
2020-06-01 00:00:00,,,,,
2020-05-30 00:00:00,Andaman and Nicobar Islands,0,33,0,33
2020-05-30 00:00:00,Andhra Pradesh,1150,2226,60,3436
2020-05-30 00:00:00,Arunachal Pradesh,2,1,0,3
2020-05-30 00:00:00,Assam,895,125,4,1024
2020-05-30 00:00:00,Bihar,2150,1211,15,3376
2020-05-30 00:00:00,Chandigarh,96,189,4,289
2020-05-30 00:00:00,Chhattisgarh,314,100,1,415
2020-05-30 00:00:00,Dadar Nagar Haveli,2,0,0,2
2020-05-30 00:00:00,Delhi,9142,7846,398,17386
2020-05-30 00:00:00,Goa,28,41,0,69
2020-05-30 00:00:00,Gujarat,6343,8611,980,15934
2020-05-30 00:00:00,Haryana,762,940,19,1721
2020-05-30 00:00:00,Himachal Pradesh,203,87,5,295
2020-05-30 00:00:00,Jammu and Kashmir,1261,875,28,2164
2020-05-30 00:00:00,Jharkhand,290,216,5,511
2020-05-30 00:00:00,Karnataka,1839,894,48,2781
2020-05-30 00:00:00,Kerala,577,565,8,1150
2020-05-30 00:00:00,Ladakh,31,43,0,74
2020-05-30 00:00:00,Madhya Pradesh,3042,4269,334,7645
2020-05-30 00:00:00,Maharashtra,33133,26997,2098,62228
2020-05-30 00:00:00,Manipur,51,8,0,59
2020-05-30 00:00:00,Meghalaya,14,12,1,27
2020-05-30 00:00:00,Mizoram,0,1,0,1
2020-05-30 00:00:00,Nagaland,25,0,0,25
2020-05-30 00:00:00,Odisha,829,887,7,1723
2020-05-30 00:00:00,Puducherry,37,14,0,51
2020-05-30 00:00:00,Punjab,206,1949,42,2197
2020-05-30 00:00:00,Rajasthan,2937,5244,184,8365
2020-05-30 00:00:00,Sikkim,1,0,0,1
2020-05-30 00:00:00,Tamil Nadu,8779,11313,154,20246
2020-05-30 00:00:00,Telengana,973,1381,71,2425
2020-05-30 00:00:00,Tripura,80,171,0,251
2020-05-30 00:00:00,Uttarakhand,609,102,5,716
2020-05-30 00:00:00,Uttar Pradesh,2842,4244,198,7284
2020-05-30 00:00:00,West Bengal,2736,1775,302,4813
2020-05-30 00:00:00,Cases being reassigned to states,5043,,,5043
2020-05-30 00:00:00,Total#,86422,"
	","
	","
	"
2020-05-30 00:00:00,,,,,
2020-05-30 00:00:00,,,,,
2020-05-30 00:00:00,,,,,
2020-05-30 00:00:00,,,,,
2020-06-03 00:00:00,Andaman and Nicobar Islands,0,33,0,33
2020-06-03 00:00:00,Andhra Pradesh,1413,2421,64,3898
2020-06-03 00:00:00,Arunachal Pradesh,21,1,0,22
2020-06-03 00:00:00,Assam,1185,324,4,1513
2020-06-03 00:00:00,Bihar,2185,1946,24,4155
2020-06-03 00:00:00,Chandigarh,82,214,5,301
2020-06-03 00:00:00,Chhattisgarh,433,130,1,564
2020-06-03 00:00:00,Dadar Nagar Haveli,3,1,0,4
2020-06-03 00:00:00,Delhi,12333,9243,556,22132
2020-06-03 00:00:00,Goa,22,57,0,79
2020-06-03 00:00:00,Gujarat,4631,11894,1092,17617
2020-06-03 00:00:00,Haryana,1560,1069,23,2652
2020-06-03 00:00:00,Himachal Pradesh,200,140,5,345
2020-06-03 00:00:00,Jammu and Kashmir,1732,953,33,2718
2020-06-03 00:00:00,Jharkhand,387,320,5,712
2020-06-03 00:00:00,Karnataka,2341,1403,52,3796
2020-06-03 00:00:00,Kerala,774,627,11,1412
2020-06-03 00:00:00,Ladakh,33,47,1,81
2020-06-03 00:00:00,Madhya Pradesh,2835,5221,364,8420
2020-06-03 00:00:00,Maharashtra,38502,31333,2465,72300
2020-06-03 00:00:00,Manipur,75,14,0,89
2020-06-03 00:00:00,Meghalaya,14,12,1,27
2020-06-03 00:00:00,Mizoram,12,1,0,13
2020-06-03 00:00:00,Nagaland,49,0,0,49
2020-06-03 00:00:00,Odisha,913,1325,7,2245
2020-06-03 00:00:00,Puducherry,57,25,0,82
2020-06-03 00:00:00,Punjab,279,2017,46,2342
2020-06-03 00:00:00,Rajasthan,2735,6435,203,9373
2020-06-03 00:00:00,Sikkim,1,0,0,1
2020-06-03 00:00:00,Tamil Nadu,10683,13706,197,24586
2020-06-03 00:00:00,Telengana,1273,1526,92,2891
2020-06-03 00:00:00,Tripura,295,173,0,468
2020-06-03 00:00:00,Uttarakhand,784,252,7,1043
2020-06-03 00:00:00,Uttar Pradesh,3109,5030,222,8361
2020-06-03 00:00:00,West Bengal,3423,2410,335,6168
2020-06-03 00:00:00,Cases being reassigned to states,7123,,,7123
2020-06-03 00:00:00,Total#,101497,"
	","
	","
	"
2020-06-03 00:00:00,,,,,
2020-06-03 00:00:00,,,,,
2020-06-03 00:00:00,,,,,
2020-06-03 00:00:00,,,,,
2020-06-05 00:00:00,Andaman and Nicobar Islands,0,33,0,33
2020-06-05 00:00:00,Andhra Pradesh,1613,2539,71,4223
2020-06-05 00:00:00,Arunachal Pradesh,41,1,0,42
2020-06-05 00:00:00,Assam,1542,442,4,1988
2020-06-05 00:00:00,Bihar,2254,2210,29,4493
2020-06-05 00:00:00,Chandigarh,82,214,5,301
2020-06-05 00:00:00,Chhattisgarh,541,213,2,756
2020-06-05 00:00:00,Dadar Nagar Haveli,11,1,0,12
2020-06-05 00:00:00,Delhi,14456,9898,650,25004
2020-06-05 00:00:00,Goa,109,57,0,166
2020-06-05 00:00:00,Gujarat,4762,12667,1155,18584
2020-06-05 00:00:00,Haryana,1123,2134,24,3281
2020-06-05 00:00:00,Himachal Pradesh,199,179,5,383
2020-06-05 00:00:00,Jammu and Kashmir,2059,1048,35,3142
2020-06-05 00:00:00,Jharkhand,433,354,6,793
2020-06-05 00:00:00,Karnataka,2653,1610,57,4320
2020-06-05 00:00:00,Kerala,884,690,14,1588
2020-06-05 00:00:00,Ladakh,41,48,1,90
2020-06-05 00:00:00,Madhya Pradesh,2748,5637,377,8762
2020-06-05 00:00:00,Maharashtra,41402,33681,2710,77793
2020-06-05 00:00:00,Manipur,86,38,0,124
2020-06-05 00:00:00,Meghalaya,19,13,1,33
2020-06-05 00:00:00,Mizoram,16,1,0,17
2020-06-05 00:00:00,Nagaland,80,0,0,80
2020-06-05 00:00:00,Odisha,1055,1416,7,2478
2020-06-05 00:00:00,Puducherry,57,25,0,82
2020-06-05 00:00:00,Punjab,325,2043,47,2415
2020-06-05 00:00:00,Rajasthan,2545,7104,213,9862
2020-06-05 00:00:00,Sikkim,2,0,0,2
2020-06-05 00:00:00,Tamil Nadu,12134,14902,220,27256
2020-06-05 00:00:00,Telengana,1455,1587,105,3147
2020-06-05 00:00:00,Tripura,471,173,0,644
2020-06-05 00:00:00,Uttarakhand,846,297,10,1153
2020-06-05 00:00:00,Uttar Pradesh,3553,5439,245,9237
2020-06-05 00:00:00,West Bengal,3753,2768,355,6876
2020-06-05 00:00:00,Cases being reassigned to states,7610,,,7610
2020-06-05 00:00:00,Total#,110960,"
	","
	","
	"
2020-06-05 00:00:00,,,,,
2020-06-05 00:00:00,,,,,
2020-06-05 00:00:00,,,,,
2020-06-05 00:00:00,,,,,
2020-06-07 00:00:00,Andaman and Nicobar Islands,0,33,0,33
2020-06-07 00:00:00,Andhra Pradesh,1817,2620,73,4510
2020-06-07 00:00:00,Arunachal Pradesh,46,1,0,47
2020-06-07 00:00:00,Assam,1846,547,4,2397
2020-06-07 00:00:00,Bihar,2460,2425,30,4915
2020-06-07 00:00:00,Chandigarh,31,273,5,309
2020-06-07 00:00:00,Chhattisgarh,653,266,4,923
2020-06-07 00:00:00,Dadar Nagar Haveli,18,1,0,19
2020-06-07 00:00:00,Delhi,16229,10664,761,27654
2020-06-07 00:00:00,Goa,202,65,0,267
2020-06-07 00:00:00,Gujarat,5057,13316,1219,19592
2020-06-07 00:00:00,Haryana,1794,2134,24,3952
2020-06-07 00:00:00,Himachal Pradesh,201,194,5,400
2020-06-07 00:00:00,Jammu and Kashmir,2302,1126,39,3467
2020-06-07 00:00:00,Jharkhand,520,473,7,1000
2020-06-07 00:00:00,Karnataka,3186,1968,59,5213
2020-06-07 00:00:00,Kerala,1030,762,15,1807
2020-06-07 00:00:00,Ladakh,50,48,1,99
2020-06-07 00:00:00,Madhya Pradesh,2721,6108,399,9228
2020-06-07 00:00:00,Maharashtra,42609,37390,2969,82968
2020-06-07 00:00:00,Manipur,105,52,0,157
2020-06-07 00:00:00,Meghalaya,19,13,1,33
2020-06-07 00:00:00,Mizoram,23,1,0,24
2020-06-07 00:00:00,Nagaland,107,0,0,107
2020-06-07 00:00:00,Odisha,1057,1716,8,2781
2020-06-07 00:00:00,Puducherry,63,36,0,99
2020-06-07 00:00:00,Punjab,373,2092,50,2515
2020-06-07 00:00:00,Rajasthan,2599,7501,231,10331
2020-06-07 00:00:00,Sikkim,7,0,0,7
2020-06-07 00:00:00,Tamil Nadu,13506,16395,251,30152
2020-06-07 00:00:00,Telengana,1663,1710,123,3496
2020-06-07 00:00:00,Tripura,574,173,0,747
2020-06-07 00:00:00,Uttarakhand,869,423,11,1303
2020-06-07 00:00:00,Uttar Pradesh,3828,5648,257,9733
2020-06-07 00:00:00,West Bengal,4236,3119,383,7738
2020-06-07 00:00:00,Cases being reassigned to states,8605,,,8605
2020-06-07 00:00:00,Total#,120406,"
	","
	","
	"
2020-06-07 00:00:00,,,,,
2020-06-07 00:00:00,,,,,
2020-06-07 00:00:00,,,,,
2020-06-07 00:00:00,,,,,
2020-06-14 00:00:00,Andaman and Nicobar Islands,5,33,0,38
2020-06-14 00:00:00,Andhra Pradesh,2688,3195,82,5965
2020-06-14 00:00:00,Arunachal Pradesh,83,4,0,87
2020-06-14 00:00:00,Assam,2126,1584,8,3718
2020-06-14 00:00:00,Bihar,2295,3956,39,6290
2020-06-14 00:00:00,Chandigarh,54,286,5,345
2020-06-14 00:00:00,Chhattisgarh,875,631,6,1512
2020-06-14 00:00:00,Dadra and Nagar Haveli and Daman and Diu,33,2,0,35
2020-06-14 00:00:00,Delhi,22742,14945,1271,38958
2020-06-14 00:00:00,Goa,453,70,0,523
2020-06-14 00:00:00,Gujarat,5707,15883,1448,23038
2020-06-14 00:00:00,Haryana,3868,2803,78,6749
2020-06-14 00:00:00,Himachal Pradesh,183,313,6,502
2020-06-14 00:00:00,Jammu and Kashmir,2554,2269,55,4878
2020-06-14 00:00:00,Jharkhand,887,816,8,1711
2020-06-14 00:00:00,Karnataka,3095,3648,81,6824
2020-06-14 00:00:00,Kerala,1342,1046,19,2407
2020-06-14 00:00:00,Ladakh,368,68,1,437
2020-06-14 00:00:00,Madhya Pradesh,2817,7377,447,10641
2020-06-14 00:00:00,Maharashtra,51392,49346,3830,104568
2020-06-14 00:00:00,Manipur,358,91,0,449
2020-06-14 00:00:00,Meghalaya,21,22,1,44
2020-06-14 00:00:00,Mizoram,106,1,0,107
2020-06-14 00:00:00,Nagaland,87,76,0,163
2020-06-14 00:00:00,Odisha,1119,2594,10,3723
2020-06-14 00:00:00,Puducherry,92,82,2,176
2020-06-14 00:00:00,Punjab,671,2327,65,3063
2020-06-14 00:00:00,Rajasthan,2782,9337,282,12401
2020-06-14 00:00:00,Sikkim,59,4,0,63
2020-06-14 00:00:00,Tamil Nadu,18881,23409,397,42687
2020-06-14 00:00:00,Telangana,2203,2352,182,4737
2020-06-14 00:00:00,Tripura,730,315,1,1046
2020-06-14 00:00:00,Uttarakhand,685,1077,23,1785
2020-06-14 00:00:00,Uttar Pradesh,4858,7875,385,13118
2020-06-14 00:00:00,West Bengal,5693,4542,463,10698
2020-06-14 00:00:00,Cases being reassigned to states,7436,,,7436
2020-06-14 00:00:00,Total#,149348,"
	","
	","
	"
2020-06-14 00:00:00,,,,,
2020-06-14 00:00:00,,,,,
2020-06-14 00:00:00,,,,,
2020-06-14 00:00:00,,,,,
2020-06-08 00:00:00,Andaman and Nicobar Islands,0,33,0,33
2020-06-08 00:00:00,Andhra Pradesh,1951,2682,75,4708
2020-06-08 00:00:00,Arunachal Pradesh,50,1,0,51
2020-06-08 00:00:00,Assam,1946,615,4,2565
2020-06-08 00:00:00,Bihar,2578,2480,30,5088
2020-06-08 00:00:00,Chandigarh,36,273,5,314
2020-06-08 00:00:00,Chhattisgarh,786,283,4,1073
2020-06-08 00:00:00,Dadar Nagar Haveli,18,2,0,20
2020-06-08 00:00:00,Delhi,17125,10999,812,28936
2020-06-08 00:00:00,Goa,235,65,0,300
2020-06-08 00:00:00,Gujarat,5186,13635,1249,20070
2020-06-08 00:00:00,Haryana,2286,2134,28,4448
2020-06-08 00:00:00,Himachal Pradesh,184,224,5,413
2020-06-08 00:00:00,Jammu and Kashmir,2830,1216,41,4087
2020-06-08 00:00:00,Jharkhand,602,490,7,1099
2020-06-08 00:00:00,Karnataka,3259,2132,61,5452
2020-06-08 00:00:00,Kerala,1096,803,15,1914
2020-06-08 00:00:00,Ladakh,52,50,1,103
2020-06-08 00:00:00,Madhya Pradesh,2658,6331,412,9401
2020-06-08 00:00:00,Maharashtra,43601,39314,3060,85975
2020-06-08 00:00:00,Manipur,120,52,0,172
2020-06-08 00:00:00,Meghalaya,22,13,1,36
2020-06-08 00:00:00,Mizoram,33,1,0,34
2020-06-08 00:00:00,Nagaland,110,8,0,118
2020-06-08 00:00:00,Odisha,953,1894,9,2856
2020-06-08 00:00:00,Puducherry,63,36,0,99
2020-06-08 00:00:00,Punjab,451,2106,51,2608
2020-06-08 00:00:00,Rajasthan,2718,7641,240,10599
2020-06-08 00:00:00,Sikkim,7,0,0,7
2020-06-08 00:00:00,Tamil Nadu,14399,16999,269,31667
2020-06-08 00:00:00,Telengana,1803,1710,137,3650
2020-06-08 00:00:00,Tripura,608,192,0,800
2020-06-08 00:00:00,Uttarakhand,814,528,13,1355
2020-06-08 00:00:00,Uttar Pradesh,4076,6185,275,10536
2020-06-08 00:00:00,West Bengal,4488,3303,396,8187
2020-06-08 00:00:00,Cases being reassigned to states,7837,,,7837
2020-06-08 00:00:00,Total#,124981,"
	","
	","
	"
2020-06-08 00:00:00,,,,,
2020-06-08 00:00:00,,,,,
2020-06-08 00:00:00,,,,,
2020-06-08 00:00:00,,,,,
2020-06-09 00:00:00,Andaman and Nicobar Islands,0,33,0,33
2020-06-09 00:00:00,Andhra Pradesh,2031,2745,75,4851
2020-06-09 00:00:00,Arunachal Pradesh,50,1,0,51
2020-06-09 00:00:00,Assam,2107,665,4,2776
2020-06-09 00:00:00,Bihar,2672,2499,31,5202
2020-06-09 00:00:00,Chandigarh,39,273,5,317
2020-06-09 00:00:00,Chhattisgarh,848,308,4,1160
2020-06-09 00:00:00,Dadar Nagar Haveli,20,2,0,22
2020-06-09 00:00:00,Delhi,17712,11357,874,29943
2020-06-09 00:00:00,Goa,263,67,0,330
2020-06-09 00:00:00,Gujarat,5309,13956,1280,20545
2020-06-09 00:00:00,Haryana,2681,2134,39,4854
2020-06-09 00:00:00,Himachal Pradesh,189,227,5,421
2020-06-09 00:00:00,Jammu and Kashmir,2916,1324,45,4285
2020-06-09 00:00:00,Jharkhand,730,519,7,1256
2020-06-09 00:00:00,Karnataka,3177,2519,64,5760
2020-06-09 00:00:00,Kerala,1175,814,16,2005
2020-06-12 00:00:00,Andaman and Nicobar Islands,5,33,0,38
2020-06-09 00:00:00,Ladakh,50,52,1,103
2020-06-09 00:00:00,Madhya Pradesh,2688,6536,414,9638
2020-06-09 00:00:00,Maharashtra,44384,40975,3169,88528
2020-06-09 00:00:00,Manipur,214,58,0,272
2020-06-09 00:00:00,Meghalaya,22,13,1,36
2020-06-09 00:00:00,Mizoram,41,1,0,42
2020-06-09 00:00:00,Nagaland,115,8,0,123
2020-06-09 00:00:00,Odisha,992,1993,9,2994
2020-06-09 00:00:00,Puducherry,75,52,0,127
2020-06-09 00:00:00,Punjab,482,2128,53,2663
2020-06-09 00:00:00,Rajasthan,2513,8004,246,10763
2020-06-09 00:00:00,Sikkim,7,0,0,7
2020-06-09 00:00:00,Tamil Nadu,15416,17527,286,33229
2020-06-09 00:00:00,Telengana,1791,1809,142,3742
2020-06-09 00:00:00,Tripura,646,192,0,838
2020-06-12 00:00:00,Andhra Pradesh,2301,3048,80,5429
2020-06-12 00:00:00,Arunachal Pradesh,57,4,0,61
2020-06-12 00:00:00,Assam,1881,1432,6,3319
2020-06-12 00:00:00,Bihar,2681,3266,36,5983
2020-06-12 00:00:00,Chandigarh,41,286,5,332
2020-06-12 00:00:00,Chhattisgarh,945,447,6,1398
2020-06-12 00:00:00,Dadra and Nagar Haveli and Daman and Diu,28,2,0,30
2020-06-12 00:00:00,Delhi,20871,12731,1085,34687
2020-06-12 00:00:00,Goa,350,67,0,417
2020-06-12 00:00:00,Gujarat,5546,15101,1385,22032
2020-06-12 00:00:00,Haryana,3644,2260,64,5968
2020-06-12 00:00:00,Himachal Pradesh,184,280,6,470
2020-06-12 00:00:00,Jammu and Kashmir,2702,1820,52,4574
2020-06-12 00:00:00,Jharkhand,961,630,8,1599
2020-06-12 00:00:00,Karnataka,3196,2977,72,6245
2020-06-12 00:00:00,Kerala,1258,968,18,2244
2020-06-12 00:00:00,Ladakh,80,54,1,135
2020-06-09 00:00:00,Uttarakhand,684,714,13,1411
2020-06-09 00:00:00,Uttar Pradesh,4320,6344,283,10947
2020-06-09 00:00:00,West Bengal,4743,3465,405,8613
2020-06-09 00:00:00,Cases being reassigned to states,8711,,,8711
2020-06-09 00:00:00,Total#,129813,"
	","
	","
	"
2020-06-09 00:00:00,,,,,
2020-06-09 00:00:00,,,,,
2020-06-09 00:00:00,,,,,
2020-06-09 00:00:00,,,,,
2020-06-16 00:00:00,Andaman and Nicobar Islands,8,33,0,41
2020-06-12 00:00:00,Madhya Pradesh,2768,7042,431,10241
2020-06-12 00:00:00,Maharashtra,47980,46078,3590,97648
2020-06-12 00:00:00,Manipur,293,73,0,366
2020-06-12 00:00:00,Meghalaya,25,18,1,44
2020-06-12 00:00:00,Mizoram,101,1,0,102
2020-06-12 00:00:00,Nagaland,106,22,0,128
2020-06-12 00:00:00,Odisha,1023,2354,9,3386
2020-06-12 00:00:00,Puducherry,88,67,2,157
2020-06-12 00:00:00,Punjab,569,2259,59,2887
2020-06-12 00:00:00,Rajasthan,2798,8775,265,11838
2020-06-12 00:00:00,Sikkim,12,2,0,14
2020-06-12 00:00:00,Tamil Nadu,17662,20705,349,38716
2020-06-12 00:00:00,Telangana,2162,1993,165,4320
2020-06-12 00:00:00,Tripura,634,278,1,913
2020-06-12 00:00:00,Uttarakhand,786,842,15,1643
2020-06-12 00:00:00,Uttar Pradesh,4451,7292,345,12088
2020-06-16 00:00:00,Andhra Pradesh,3052,3316,88,6456
2020-06-16 00:00:00,Arunachal Pradesh,84,7,0,91
2020-06-16 00:00:00,Assam,1984,2166,8,4158
2020-06-16 00:00:00,Bihar,2201,4409,40,6650
2020-06-16 00:00:00,Chandigarh,52,296,6,354
2020-06-16 00:00:00,Chhattisgarh,858,890,8,1756
2020-06-16 00:00:00,Dadra and Nagar Haveli and Daman and Diu,31,5,0,36
2020-06-16 00:00:00,Delhi,25002,16427,1400,42829
2020-06-16 00:00:00,Goa,507,85,0,592
2020-06-16 00:00:00,Gujarat,5886,16664,1505,24055
2020-06-16 00:00:00,Haryana,4057,3565,100,7722
2020-06-16 00:00:00,Himachal Pradesh,195,353,8,556
2020-06-16 00:00:00,Jammu and Kashmir,2554,2604,62,5220
2020-06-16 00:00:00,Jharkhand,850,905,8,1763
2020-06-16 00:00:00,Karnataka,2989,4135,89,7213
2020-06-16 00:00:00,Kerala,1348,1175,20,2543
2020-06-16 00:00:00,Ladakh,472,82,1,555
2020-06-12 00:00:00,West Bengal,5338,3988,442,9768
2020-06-12 00:00:00,Cases being reassigned to states,8315,,,8315
2020-06-12 00:00:00,Total#,141842,"
	","
	","
	"
2020-06-12 00:00:00,,,,,
2020-06-12 00:00:00,,,,,
2020-06-12 00:00:00,,,,,
2020-06-12 00:00:00,,,,,
2020-06-16 00:00:00,Madhya Pradesh,2567,7903,465,10935
2020-06-16 00:00:00,Maharashtra,50567,56049,4128,110744
2020-06-16 00:00:00,Manipur,339,151,0,490
2020-06-16 00:00:00,Meghalaya,18,25,1,44
2020-06-16 00:00:00,Mizoram,116,1,0,117
2020-06-16 00:00:00,Nagaland,85,92,0,177
2020-06-16 00:00:00,Odisha,1190,2854,11,4055
2020-06-16 00:00:00,Puducherry,102,95,5,202
2020-06-16 00:00:00,Punjab,753,2443,71,3267
2020-06-16 00:00:00,Rajasthan,2895,9785,301,12981
2020-06-16 00:00:00,Sikkim,64,4,0,68
2020-06-16 00:00:00,Tamil Nadu,20681,25344,479,46504
2020-06-16 00:00:00,Telangana,2240,2766,187,5193
2020-06-16 00:00:00,Tripura,652,433,1,1086
2020-06-16 00:00:00,Uttarakhand,632,1189,24,1845
2020-06-16 00:00:00,Uttar Pradesh,4948,8268,399,13615
2020-06-16 00:00:00,West Bengal,5515,5494,485,11494
2020-06-16 00:00:00,Cases being reassigned to states,7684,,,7684
2020-06-16 00:00:00,Total#,153178,"
	","
	","
	"
2020-06-16 00:00:00,,,,,
2020-06-16 00:00:00,,,,,
2020-06-16 00:00:00,,,,,
2020-06-16 00:00:00,,,,,
2020-06-10 00:00:00,Andaman and Nicobar Islands,0,33,0,33
2020-06-10 00:00:00,Andhra Pradesh,2191,2802,77,5070
2020-06-10 00:00:00,Arunachal Pradesh,56,1,0,57
2020-06-10 00:00:00,Assam,1848,1085,4,2937
2020-06-10 00:00:00,Bihar,2563,2864,32,5459
2020-06-10 00:00:00,Chandigarh,32,286,5,323
2020-06-10 00:00:00,Chhattisgarh,848,386,6,1240
2020-06-10 00:00:00,Dadar Nagar Haveli,20,2,0,22
2020-06-10 00:00:00,Delhi,18543,11861,905,31309
2020-06-10 00:00:00,Goa,292,67,0,359
2020-06-10 00:00:00,Gujarat,5336,14365,1313,21014
2020-06-10 00:00:00,Haryana,3030,2134,45,5209
2020-06-10 00:00:00,Himachal Pradesh,191,249,5,445
2020-06-10 00:00:00,Jammu and Kashmir,2792,1506,48,4346
2020-06-10 00:00:00,Jharkhand,844,559,8,1411
2020-06-10 00:00:00,Karnataka,3251,2604,66,5921
2020-06-10 00:00:00,Kerala,1232,848,16,2096
2020-06-15 00:00:00,Andaman and Nicobar Islands,5,33,0,38
2020-06-10 00:00:00,Ladakh,55,52,1,108
2020-06-10 00:00:00,Madhya Pradesh,2700,6729,420,9849
2020-06-10 00:00:00,Maharashtra,44860,42638,3289,90787
2020-06-10 00:00:00,Manipur,243,61,0,304
2020-06-10 00:00:00,Meghalaya,29,13,1,43
2020-06-10 00:00:00,Mizoram,87,1,0,88
2020-06-10 00:00:00,Nagaland,117,10,0,127
2020-06-10 00:00:00,Odisha,998,2133,9,3140
2020-06-10 00:00:00,Puducherry,75,52,0,127
2020-06-10 00:00:00,Punjab,497,2167,55,2719
2020-06-10 00:00:00,Rajasthan,2662,8328,255,11245
2020-06-10 00:00:00,Sikkim,13,0,0,13
2020-06-10 00:00:00,Tamil Nadu,16282,18325,307,34914
2020-06-10 00:00:00,Telengana,1963,1809,148,3920
2020-06-10 00:00:00,Tripura,671,192,1,864
2020-06-15 00:00:00,Andhra Pradesh,2765,3314,84,6163
2020-06-15 00:00:00,Arunachal Pradesh,84,7,0,91
2020-06-15 00:00:00,Assam,2081,1960,8,4049
2020-06-15 00:00:00,Bihar,2261,4170,39,6470
2020-06-15 00:00:00,Chandigarh,54,293,5,352
2020-06-15 00:00:00,Chhattisgarh,891,763,8,1662
2020-06-15 00:00:00,Dadra and Nagar Haveli and Daman and Diu,34,2,0,36
2020-06-15 00:00:00,Delhi,24032,15823,1327,41182
2020-06-15 00:00:00,Goa,490,74,0,564
2020-06-15 00:00:00,Gujarat,5742,16325,1477,23544
2020-06-15 00:00:00,Haryana,4117,3003,88,7208
2020-06-15 00:00:00,Himachal Pradesh,174,337,7,518
2020-06-15 00:00:00,Jammu and Kashmir,2593,2389,59,5041
2020-06-15 00:00:00,Jharkhand,832,905,8,1745
2020-06-15 00:00:00,Karnataka,2959,3955,86,7000
2020-06-15 00:00:00,Kerala,1340,1102,19,2461
2020-06-15 00:00:00,Ladakh,468,80,1,549
2020-06-10 00:00:00,Uttarakhand,769,755,13,1537
2020-06-10 00:00:00,Uttar Pradesh,4365,6669,301,11335
2020-06-10 00:00:00,West Bengal,4950,3620,415,8985
2020-06-10 00:00:00,Cases being reassigned to states,9227,,,9227
2020-06-10 00:00:00,Total#,133632,"
	","
	","
	"
2020-06-10 00:00:00,,,,,
2020-06-10 00:00:00,,,,,
2020-06-10 00:00:00,,,,,
2020-06-10 00:00:00,,,,,
2020-06-15 00:00:00,Madhya Pradesh,2666,7677,459,10802
2020-06-15 00:00:00,Maharashtra,53030,50978,3950,107958
2020-06-15 00:00:00,Manipur,367,91,0,458
2020-06-15 00:00:00,Meghalaya,18,25,1,44
2020-06-15 00:00:00,Mizoram,111,1,0,112
2020-06-15 00:00:00,Nagaland,80,88,0,168
2020-06-15 00:00:00,Odisha,1190,2708,11,3909
2020-06-15 00:00:00,Puducherry,98,91,5,194
2020-06-15 00:00:00,Punjab,717,2356,67,3140
2020-06-15 00:00:00,Rajasthan,2836,9566,292,12694
2020-06-15 00:00:00,Sikkim,64,4,0,68
2020-06-15 00:00:00,Tamil Nadu,19679,24547,435,44661
2020-06-15 00:00:00,Telangana,2412,2377,185,4974
2020-06-15 00:00:00,Tripura,760,315,1,1076
2020-06-15 00:00:00,Uttarakhand,684,1111,24,1819
2020-06-15 00:00:00,Uttar Pradesh,4948,8268,399,13615
2020-06-15 00:00:00,West Bengal,5552,5060,475,11087
2020-06-15 00:00:00,Cases being reassigned to states,6972,,,6972
2020-06-15 00:00:00,Total#,153106,"
	","
	","
	"
2020-06-15 00:00:00,,,,,
2020-06-15 00:00:00,,,,,
2020-06-15 00:00:00,,,,,
2020-06-15 00:00:00,,,,,
2020-06-11 00:00:00,Andaman and Nicobar Islands,1,33,0,34
2020-06-11 00:00:00,Andhra Pradesh,2292,2899,78,5269
2020-06-11 00:00:00,Arunachal Pradesh,55,2,0,57
2020-06-11 00:00:00,Assam,1839,1249,4,3092
2020-06-11 00:00:00,Bihar,2606,3071,33,5710
2020-06-11 00:00:00,Chandigarh,36,286,5,327
2020-06-11 00:00:00,Chhattisgarh,854,402,6,1262
2020-06-11 00:00:00,Dadra and Nagar Haveli and Daman and Diu,26,2,0,28
2020-06-11 00:00:00,Delhi,19581,12245,984,32810
2020-06-11 00:00:00,Goa,320,67,0,387
2020-06-11 00:00:00,Gujarat,5439,14735,1347,21521
2020-06-11 00:00:00,Haryana,3339,2188,52,5579
2020-06-11 00:00:00,Himachal Pradesh,191,254,6,451
2020-06-11 00:00:00,Jammu and Kashmir,2785,1671,51,4507
2020-06-11 00:00:00,Jharkhand,889,592,8,1489
2020-06-11 00:00:00,Karnataka,3110,2862,69,6041
2020-06-11 00:00:00,Kerala,1238,905,18,2161
2020-06-11 00:00:00,Ladakh,62,52,1,115
2020-06-11 00:00:00,Madhya Pradesh,2730,6892,427,10049
2020-06-11 00:00:00,Maharashtra,46086,44517,3438,94041
2020-06-11 00:00:00,Manipur,248,63,0,311
2020-06-11 00:00:00,Meghalaya,30,13,1,44
2020-06-11 00:00:00,Mizoram,92,1,0,93
2020-06-11 00:00:00,Nagaland,106,22,0,128
2020-06-11 00:00:00,Odisha,959,2282,9,3250
2020-06-11 00:00:00,Puducherry,74,53,0,127
2020-06-11 00:00:00,Punjab,518,2232,55,2805
2020-06-11 00:00:00,Rajasthan,2772,8569,259,11600
